forma	id_persona	interval_escolta	clip	sha256	transcripcio_base	text_base	forma_en_base
perquè	pa-056	31.73-35.07	clips/pa-056__perqu__31.73.wav	9f71dfe954cf724b30e0fd26a32bb82e1cf4001827c9a00dc3d77bbcf1fd2f75	qa-clips-base/pa-056__perque__31_73_35_07.txt	Per tant, els quatre anys, perquè a les eleccions pensaven	sí
perquè	pa-057	249.45-254.11	clips/pa-057__perqu__249.45.wav	11e76ce20d00eeac2b1ee4e984b72cf2ed8e12ee2dde186db264b6e0aaa03f8f	qa-clips-base/pa-057__perque__249_45_254_11.txt	en un poc temps que vaig trobar a fer un tom de lluit més rostia.	no
perquè	pa-058	91.09-96.47	clips/pa-058__perqu__91.09.wav	17c00630e6e803a985f847462ce1cc0756a6d99fe77b0dbc37d90092396a6b3a	qa-clips-base/pa-058__perque__91_09_96_47.txt	i risòria, perquè no podíem acabar mai de decidir que una cosa...	sí
perquè	pa-059	4.09-12.43	clips/pa-059__perqu__4.09.wav	1495fd16f5a4cb8523ec35eb4a95e735fda16bd565eeec8237c4615b9ed03594	qa-clips-base/pa-059__perque__4_09_12_43.txt	Però hi vam anar amb molta il·lusió, perquè la Constitució,  nosaltres, realment, és algo que ens interessai.  Ja més...	sí
perquè	pa-060	29.05-34.75	clips/pa-060__perqu__29.05.wav	d27dd69eb55f2a4a3ef8d936e2a551a7c7654dc7e06489d2d8b7c6b45d67a2c8	qa-clips-base/pa-060__perque__29_05_34_75.txt	per què els coherèncits,  sobretot els representants perdien.	no
perquè	pa-061	117.17-123.75	clips/pa-061__perqu__117.17.wav	eb43780cda9d3fb56ecf25ced885ca315567304de13b6168afcf37f8775d33f1	qa-clips-base/pa-061__perque__117_17_123_75.txt	la modernitat és un llarg procés de sapiència, de perfeccions,	no
perquè	pa-062	73.97-78.19	clips/pa-062__perqu__73.97.wav	7070b669e8f307c0f0bb661f510a478ec77f06c192911d26336bd1760525586b	qa-clips-base/pa-062__perque__73_97_78_19.txt	Avui és un bon dia perquè amb una copa de bombi a la mà ens esporten.	sí
perquè	pa-063	142.61-146.79	clips/pa-063__perqu__142.61.wav	8e4e02b38e6529f4c6080e9746c1f1c60c4db9f524b54a6728bd97a71f1c7974	qa-clips-base/pa-063__perque__142_61_146_79.txt	Per què vam començar a l'anxixant de cinc?	no
perquè	pa-064	27.57-33.27	clips/pa-064__perqu__27.57.wav	ae786c4acf39d47c492c5b65071ad9e13b069b8181eb920451225da3b13311ff	qa-clips-base/pa-064__perque__27_57_33_27.txt	en realitat potser no és així perquè mai acabem de marxar.	sí
perquè	pa-065	129.17-134.51	clips/pa-065__perqu__129.17.wav	eb219b11a8c0b1ce377bc1296b53d7c88e40f5abd3701e30f5a3bd91c345681c	qa-clips-base/pa-065__perque__129_17_134_51.txt	Però un viu perquè el paradís no existeix fins i tot.	sí
perquè	pa-066	21.81-26.71	clips/pa-066__perqu__21.81.wav	611964253e5d0c918aaa0d6f637572b69a16e40362043c76053c53612b494e7c	qa-clips-base/pa-066__perque__21_81_26_71.txt	que podria passar.  Era bastant provisible perquè el dia anterior havia plogut molt,	sí
a nivell	pa-001	135.37-139.03	clips/pa-001__a-nivell__135.37.wav	e5b0f06ce3e039baf4cc85c24f32902f435f90fd841cd5059b91697c435f962c	qa-clips-base/pa-001__a-nivell__135_37_139_03.txt	que serà i a nivell de representació internacional	sí
a nivell	pa-002	714.25-724.75	clips/pa-002__a-nivell__714.25.wav	847941dc5c4a39dd092dd381d2b198be577237db1ea9cc301b4b4bb3aac42d83	qa-clips-base/pa-002__a-nivell__714_25_724_75.txt	Perquè l'opció de la majoria que va passar amb la majoria, a nivell consell, però no ho era.	sí
a nivell	pa-003	180.17-188.79	clips/pa-003__a-nivell__180.17.wav	d1ae1d021e368a2062a13569c08ba1cc212d527200b0aae366cd7d0ac1b2fa77	qa-clips-base/pa-003__a-nivell__180_17_188_79.txt	Aviam, pel que fa a nivell polític, la primera vegada  quan es crea la maternal, com he dit, es creu.	sí
a nivell	pa-016	333.81-340.39	clips/pa-016__a-nivell__333.81.wav	499e9b02540fe43be5ddcfdc7c5d9b12a1385c0a6920736e628f8de953084967	qa-clips-base/pa-016__a-nivell__333_81_340_39.txt	inclús recorda, doncs, cesions maratonianes a nivell de comissions,  sobretot quan s'agradarien.	sí
a nivell	pa-017	143.25-149.75	clips/pa-017__a-nivell__143.25.wav	06fc8aa6e76e04f2143ad72203708c86aa984d0169a6a5e1fefb8c3f4c7f6b98	qa-clips-base/pa-017__a-nivell__143_25_149_75.txt	Jo penso que totes les parts implicades a nivell de totes les parroquies.	sí
a nivell	pa-018	188.45-191.87	clips/pa-018__a-nivell__188.45.wav	50582c32479da048eb0ddafc0c929c3346e261944b74d746154b4b2e01349325	qa-clips-base/pa-018__a-nivell__188_45_191_87.txt	a nivell de programa polític s'ha viatat.	sí
a nivell	pa-019	122.25-127.75	clips/pa-019__a-nivell__122.25.wav	bfbb6fbfec9bb2459306cba449dc2ad4694b256a0b9276b3e49813b7e8ba9b99	qa-clips-base/pa-019__a-nivell__122_25_127_75.txt	amb la Constitució, som, quan se vol té vegades que entres a nivell de comissions.	sí
a nivell	pa-020	409.37-414.43	clips/pa-020__a-nivell__409.37.wav	3e0763e87fb6b08a8245ad1e1c98790524449d2854905a56c1ad8ceeb0bb98b4	qa-clips-base/pa-020__a-nivell__409_37_414_43.txt	i que, precisament, m'he portat que han divint com un au.	no
a nivell	pa-023	418.57-422.99	clips/pa-023__a-nivell__418.57.wav	a6b0d9ecbff2c19bebc2926abc5f29acea6e08f0fd8f9a68c89181c3c9376826	qa-clips-base/pa-023__a-nivell__418_57_422_99.txt	i després també aniré de agricultura.	no
a nivell	pa-024	1547.93-1552.91	clips/pa-024__a-nivell__1547.93.wav	df8caaa5d5a0577e3f624407f3948b33e17c3beb4631bfd092565638ab8545db	qa-clips-base/pa-024__a-nivell__1547_93_1552_91.txt	i jo no.  I clar, a nivell, ja el Jaume Bartomeu, a Gobert també,  i sóc jo.	sí
a nivell	pa-026	38.25-41.75	clips/pa-026__a-nivell__38.25.wav	0463fb98ceee4e18c24ffb3637d64d5989b7211af171203c63b9a320d7e6a7a1	qa-clips-base/pa-026__a-nivell__38_25_41_75.txt	Ah, però l'hivern nacional búria de l'estat.	no
a nivell	pa-029	417.09-421.47	clips/pa-029__a-nivell__417.09.wav	4cbd9b08de52bbc1f76e9ea3305ef525452f8eee82b0f7294a7fa58491fe1f57	qa-clips-base/pa-029__a-nivell__417_09_421_47.txt	i xarquatres, o que els altres volien als quadren i veig nacional,  i l'aconseguiria.	no
a nivell	pa-033	6.61-10.79	clips/pa-033__a-nivell__6.61.wav	1bca564e9bc3228a50d7d409f250f7c44da78e18a3ec61902d4702255502410b	qa-clips-base/pa-033__a-nivell__6_61_10_79.txt	que portàvem al cap i doncs, a dir, ben nacional, no t'hi consideres.	no
a nivell	pa-034	143.81-148.91	clips/pa-034__a-nivell__143.81.wav	08f04eb67070f08eee907c3b870bd08c7a9d4e4736544059c8189c99cba383ac	qa-clips-base/pa-034__a-nivell__143_81_148_91.txt	Per tant, és clar, pot dir més que a nivell familiar va ser...	sí
a nivell	pa-036	386.45-395.95	clips/pa-036__a-nivell__386.45.wav	09ded2303ce7bfb7ec5936ed492a4b05bbe17bdfc3b340fd4ea3c8df6cd5546b	qa-clips-base/pa-036__a-nivell__386_45_395_95.txt	Tots i que les reglacions entrenganm i altres perroquies  no eren bones a nivell electoral, no s'havia perdut.	sí
a nivell	pa-038	455.49-460.15	clips/pa-038__a-nivell__455.49.wav	e86fe3445a396db0b1d5667dbce69375b7c4066666effef7946fc1aaab550e13	qa-clips-base/pa-038__a-nivell__455_49_460_15.txt	per dir algo a nivell de negoci, és el que sigui, però això va molt bé.	sí
a nivell	pa-045	624.85-629.07	clips/pa-045__a-nivell__624.85.wav	2f7a1e5265619378dc531b4f401cf3af5e737e6a94a1f0c93b9d1dd19bf116ab	qa-clips-base/pa-045__a-nivell__624_85_629_07.txt	Si no té cap importància a nivell.	sí
a nivell	pa-048	435.77-441.27	clips/pa-048__a-nivell__435.77.wav	d56fd7a76ac688f574fc3bd1fb9dc7aec6209cb3d29b8ad4cb0311806f515600	qa-clips-base/pa-048__a-nivell__435_77_441_27.txt	No, perquè normalment quan t'imbitan a nivell oficial t'imbitan a tal...	sí
a nivell	pa-049	1396.25-1400.75	clips/pa-049__a-nivell__1396.25.wav	02b85270bab91ce51be2e3ebb972932e9781abe3ef5273be40a1379d529e53a0	qa-clips-base/pa-049__a-nivell__1396_25_1400_75.txt	El que passa és que el que ha de ser és el que ha de ser.	no
a nivell	pa-055	38.09-44.07	clips/pa-055__a-nivell__38.09.wav	43d8bd7f8b3c9a6cf49f93fe7ea6592467c2543ba14edca421f82014d511f92e	qa-clips-base/pa-055__a-nivell__38_09_44_07.txt	Però l'hi veig nacional, bollet i pobvitant-neu, una qüestió.	no
a nivell	pa-057	417.13-421.51	clips/pa-057__a-nivell__417.13.wav	1d790650a43835ed2c5b89a60f8b2adbf68c1fe8c159baadf9bc413134a36515	qa-clips-base/pa-057__a-nivell__417_13_421_51.txt	Aquest gran lloc de raltes volien els quadrens nacionals i la coincidència.	no
a nivell	pa-058	188.37-191.87	clips/pa-058__a-nivell__188.37.wav	8a34b9065342d744da066cd603e068ab15a78c90bb13a18feaede556d95a3cc0	qa-clips-base/pa-058__a-nivell__188_37_191_87.txt	a nivell de programa polític s'ha viatat.	sí
a nivell	pa-059	142.93-150.35	clips/pa-059__a-nivell__142.93.wav	07026b9506b6ef45eca6d55ae0b44b2bfbb4cad62e9ebca196077af12c35373d	qa-clips-base/pa-059__a-nivell__142_93_150_35.txt	Jo penso que totes les partes implicades a nivell de totes les parròquies.	sí
a nivell	pa-060	201.93-208.63	clips/pa-060__a-nivell__201.93.wav	7e6901cdfedab2d586f875bca0a5d559975987f137f38bcb34714ede99f5e819	qa-clips-base/pa-060__a-nivell__201_93_208_63.txt	Hi ha viuen ambien molt tens, a never de consell, per no disfrutar.	no
a nivell	pa-061	1357.21-1360.71	clips/pa-061__a-nivell__1357.21.wav	2988f083a7f5e0dc979eb4f7a47795da07d26dcb6cfe574fdd5b7b2a92f5963c	qa-clips-base/pa-061__a-nivell__1357_21_1360_71.txt	No parlo de dir que a nivell d'La Brau planèria.	sí
a nivell	pa-063	1143.61-1148.07	clips/pa-063__a-nivell__1143.61.wav	a7e84e6dbacc13d4a9672fc1210d2517b325fe12e0579a2f7c038a2e74744e70	qa-clips-base/pa-063__a-nivell__1143_61_1148_07.txt	que ens ajudaran molt a nivell d'afinarances.	sí
a nivell	pa-065	529.09-536.75	clips/pa-065__a-nivell__529.09.wav	e2dc715c5100e31cd70b2ce2edbafe7f667e02939c3a7db2dc4081e9fa02cce6	qa-clips-base/pa-065__a-nivell__529_09_536_75.txt	que no podreu d'una.  Nosaltres tenim els santuaris.  Trobades, amb teta l'unió,  amb teta nivell d'esquerra.	sí
a nivell	pa-066	25.21-29.71	clips/pa-066__a-nivell__25.21.wav	3b5d791c9724f7ff314083e54a02e6b261e6e7922bcbf129a4d28fedac972488	qa-clips-base/pa-066__a-nivell__25_21_29_71.txt	que ha plogut molt via ser un dia bastant complicat a nivell de trànsit.	sí
tirar endavant	pa-003	361.93-366.63	clips/pa-003__tirar-endavant__361.93.wav	3c9e5d455711d2d75cb1417b65ef934c50b4b07120d8ec51ac1e2f7923e892f6	qa-clips-base/pa-003__tirar-endavant__361_93_366_63.txt	per crear i tirar endavant un sistema educatiu propi.  És a dir...	sí
tirar endavant	pa-017	49.85-56.15	clips/pa-017__tirar-endavant__49.85.wav	c2b5df070b3c990839afd6b65dcd61d635188c6b3e345de94b32e0f8dc3d1328	qa-clips-base/pa-017__tirar-endavant__49_85_56_15.txt	Les decisions com per poder tirant de van,  amb tot el que era la justícia, l'immigració.	no
tirar endavant	pa-020	33.45-36.95	clips/pa-020__tirar-endavant__33.45.wav	e6e98394c57d55c43971781c201cd5203c68167b696423da2b327adb2a4c942f	qa-clips-base/pa-020__tirar-endavant__33_45_36_95.txt	de candidatura i de tirant davant i de...	no
tirar endavant	pa-029	56.73-63.23	clips/pa-029__tirar-endavant__56.73.wav	5f14096867f46ed1299f44511f099ef4bcd6601b91b66853dcd31a78016ff2f1	qa-clips-base/pa-029__tirar-endavant__56_73_63_23.txt	i que veiem també d'autodisoldre per a l'incapacitat de poder tirar endavant.	sí
tirar endavant	pa-030	185.61-192.15	clips/pa-030__tirar-endavant__185.61.wav	54728c1e80d1ff918a2b8576ab1fe83cd1ee5c2bd2316505671c1a6130c9dbb7	qa-clips-base/pa-030__tirar-endavant__185_61_192_15.txt	Aquestem d'acord, vam tirar endavant.  Es va fer la conseqüència constituent.	sí
tirar endavant	pa-031	146.09-150.31	clips/pa-031__tirar-endavant__146.09.wav	734d4da29e4c231453e9e940f971b4dd0ceda1bf2974d757185523ad8dd47825	qa-clips-base/pa-031__tirar-endavant__146_09_150_31.txt	de la manera que fos i que s'havia de dir en davant de la manera que fos.	no
tirar endavant	pa-033	135.69-141.51	clips/pa-033__tirar-endavant__135.69.wav	b0ced1667205dbd0576e2aa29110e1c4233b60cd3a5e7c78193727ec9255a2cc	qa-clips-base/pa-033__tirar-endavant__135_69_141_51.txt	i ha vingut aquí a tirar endavant tot aquest projecte.	sí
tirar endavant	pa-034	690.33-695.67	clips/pa-034__tirar-endavant__690.33.wav	887e5c0e8735076a705a05f6736e118de3a711b18ed0bad74d5bf935da11d415	qa-clips-base/pa-034__tirar-endavant__690_33_695_67.txt	No? Però clar, també d'entendre que si volíem tirar endavant.	sí
tirar endavant	pa-041	102.25-106.75	clips/pa-041__tirar-endavant__102.25.wav	a7497670b752e9e978075d0c6d35176f4d2051bcbe82c1b671ad5a7a338e3c6e	qa-clips-base/pa-041__tirar-endavant__102_25_106_75.txt	i per tirar endavant l'escola un enseniment pròpid del país.	sí
tirar endavant	pa-056	185.53-189.19	clips/pa-056__tirar-endavant__185.53.wav	66f61aaf1326783e5ec385ff520a8d5559f030dca90fd7967bfcfa4bcdfd45bb	qa-clips-base/pa-056__tirar-endavant__185_53_189_19.txt	I ja estem d'acord, doncs vam tirar endavant.	sí
tirar endavant	pa-057	56.61-63.15	clips/pa-057__tirar-endavant__56.61.wav	659575b8fab9339b4de7daf0f12cd188b2b2ca6c3d65ba19fb03e1adfd3e0f6b	qa-clips-base/pa-057__tirar-endavant__56_61_63_15.txt	puguessin avançar i que vesim també d'autodisoldre per incapacitat de poder tirar endavant.	sí
tirar endavant	pa-059	49.77-54.87	clips/pa-059__tirar-endavant__49.77.wav	4b0d26cb4d48c00cefebbaad711fea18780d6f55eee62c2c5e56143158d4316a	qa-clips-base/pa-059__tirar-endavant__49_77_54_87.txt	com per poder tirar endavant en tot lo que era la justícia,  l'immigració.	sí
ensenyança	pa-003	279.69-286.23	clips/pa-003__ensenyan-a__279.69.wav	e3eda433ac0c897ef09df433bce38d62ce0bfd4fd1321cb14f3c94577b7ccab7	qa-clips-base/pa-003__ensenyanca__279_69_286_23.txt	que s'integre amb una primera enseñanza de sistemes educatius estrangers.	no
ensenyança	pa-041	523.25-531.75	clips/pa-041__ensenyan-a__523.25.wav	44a988b8bdc291ade600ca53a9e336d6f494e952083278c092bed9a16ad7760c	qa-clips-base/pa-041__ensenyanca__523_25_531_75.txt	I aquest material pedagogic que tingués continuïtat també de cara a tota la primera ensenyança.	sí
reformeta	pa-002	12.25-17.75	clips/pa-002__reformeta__12.25.wav	6aa060c5245db509abfb70f46cd39abe070648e52010c2146d0e3f65b9f9adf2	qa-clips-base/pa-002__reformeta__12_25_17_75.txt	Però no que s'hagués fet que s'havia de reformar-te.	no
reformeta	pa-022	125.53-130.67	clips/pa-022__reformeta__125.53.wav	c65e84e357dec2ff67419ceba790d9bee1687552e4277c7d1b3c11b2cfe97367	qa-clips-base/pa-022__reformeta__125_53_130_67.txt	de la reformeta, de no sé què, que no s'ha acabat.	sí
reformeta	pa-025	1085.53-1091.51	clips/pa-025__reformeta__1085.53.wav	7e1acb1fac50c0b5fe564092ea901384c15f9ab7327e8d900f96cfb237bfe0d8	qa-clips-base/pa-025__reformeta__1085_53_1091_51.txt	d'una reformeta vice, més arregladeta.	sí
reformeta	pa-026	138.61-145.67	clips/pa-026__reformeta__138.61.wav	9ecc153c139b2e8eee21dd2b57aff9f5505a367f856e1bb5009943f99b73b282	qa-clips-base/pa-026__reformeta__138_61_145_67.txt	ho vam aconseguir. La diferència és que la reformeta tractàvem missatge.	sí
reformeta	pa-034	191.33-198.59	clips/pa-034__reformeta__191.33.wav	26454002f2a120936955f591b2e5c6cfaf9c4d35d2ae4e3566a113a4e5a5f470	qa-clips-base/pa-034__reformeta__191_33_198_59.txt	El país vull necessitar, que està viciant de reformeta,	sí
reformeta	pa-038	1821.69-1828.07	clips/pa-038__reformeta__1821.69.wav	c8f3ae6d77e84f493a44d32e456e11f78217167340f1dd1218caa7b91e6146c8	qa-clips-base/pa-038__reformeta__1821_69_1828_07.txt	que ho vulguis, s'agressen a contentar-te amb una reformeta.	sí
reformeta	pa-055	139.05-145.83	clips/pa-055__reformeta__139.05.wav	25559cd9532afec3a83f8784fb253837ddde48d96cfa14708531d62f457f57c2	qa-clips-base/pa-055__reformeta__139_05_145_83.txt	La diferència és que la reformeta tracta ben missatge.	sí
