categoria	forma	id_persona	ocurrencia	start_s	end_s	interval_vtt	text_segment	font	estat
territorial	Canillo	pa-034	4	368.080	370.360	368.080-370.360	Vull dir, a Canillo, cada un, d'alguna manera,	transcripcions/pa-034.vtt	ASR temporal; pendent d'audicio
territorial	Canillo	pa-034	5	547.200	549.600	547.200-549.600	Sí que és veritat que jo amb els consellers de Canillo,	transcripcions/pa-034.vtt	ASR temporal; pendent d'audicio
territorial	Massana	pa-034	1	794.560	797.120	794.560-797.120	que, clar, que primer va haver una reunió a la Massana,	transcripcions/pa-034.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-034	1	151.960	154.240	151.960-154.240	Sí que el meu pare, vull dir, va estar en un moment al comú,	transcripcions/pa-034.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-034	1	359.480	361.600	359.480-361.600	i no directament potser de parròquia.	transcripcions/pa-034.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-034	2	450.840	455.440	450.840-455.440	que els que potser fèiem més pinya, vull dir, a nivell de la parròquia,	transcripcions/pa-034.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-035	1	211.840	217.760	211.840-217.760	però anirem a veure sis més de grups polítics comuns,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-035	2	517.160	526.120	517.160-526.120	A veure, de la decisió contra l'opinió del PRC,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-035	1	196.240	201.360	196.240-201.360	I, bueno, vaig participar, doncs, una mica, una mica,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-035	1	716.560	719.560	716.560-719.560	vam anar convençent que s'acabaria bé.	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-035	2	902.240	906.480	902.240-906.480	Jo crec que ara, per ara, considero que funcioni bé.	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-035	3	1017.160	1021.960	1017.160-1021.960	molt... que ens en teníem molt bé,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-035	1	224.360	232.840	224.360-232.840	Clar, no podia sortir res d'important davant de sis Constituccions.	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-035	2	674.480	680.520	674.480-680.520	Això ho tenia ben clar, també, des del començament.	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-035	1	196.240	201.360	196.240-201.360	I, bueno, vaig participar, doncs, una mica, una mica,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-035	2	865.000	869.040	865.000-869.040	Doncs ha funcionat.	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	evidentment	pa-035	1	473.680	481.040	473.680-481.040	Evidentment hi havia tots els que tenien el poder	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-035	1	181.880	185.600	181.880-185.600	perquè hi havia molts endurrants,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-035	2	344.240	347.040	344.240-347.040	perquè la funció del subscític	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-035	3	424.560	433.600	424.560-433.600	perquè ens convencessin tots que hi havia unes institucions	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-035	4	644.240	649.760	644.240-649.760	perquè vam obtenir que fos un vot,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-035	5	719.680	724.440	719.680-724.440	Perquè tenim aquests contactes permanents amb els coprínseps,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-035	6	813.520	815.440	813.520-815.440	Perquè ja se n'havia parlat,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-035	7	924.840	929.400	924.840-929.400	perquè, a primer, veia el problema molt gros,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-035	1	583.040	589.000	583.040-589.000	És a dir, fer un estat de dret modern amb la separació de poders.	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-035	1	443.960	452.560	443.960-452.560	la parroquia d'escaldes i d'endorra agafessin un poder molt important	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
territorial	comuns	pa-035	1	211.840	217.760	211.840-217.760	però anirem a veure sis més de grups polítics comuns,	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-035	1	602.440	607.680	602.440-607.680	sense una preparació comú.	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-035	1	443.960	452.560	443.960-452.560	la parroquia d'escaldes i d'endorra agafessin un poder molt important	transcripcions/pa-035.vtt	ASR temporal; pendent d'audicio
discurs	a nivell	pa-036	1	387.200	395.200	387.200-395.200	Tot i que les relacions entre en camp i els altres parroquis no eren bones a nivell electoral,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	a veure	pa-036	1	153.800	159.400	153.800-159.400	anar a veure companys diputats de l'Assemblea Nacional a França, o a Bèdia i Madrid,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-036	1	77.000	83.400	77.000-83.400	Però, bueno, com sentiu, és parlar d'aquesta gent que està ben directament implicats a la vida política de primera línia,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-036	2	203.600	211.200	203.600-211.200	Bueno, ens va costar fer aquest pas important, després, evidentment, entre la legislatura crítica,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-036	3	405.200	410.600	405.200-410.600	"Dic ""bueno, hi havia aquesta situació però no va prejudicar amb res al contrari""."	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-036	1	70.200	74.400	70.200-74.400	El copríncipat ens havia anat molt bé i pensàvem que aquest havia de continuar,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-036	2	109.400	115.600	109.400-115.600	i s'està bé continuant parlant de la reforma de les institucions, que es va parlar tants anys i encara estàvem al mateix punt,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-036	3	526.000	528.000	526.000-528.000	i en aquell moment hauria estat bé.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-036	4	577.000	585.000	577.000-585.000	El referèndum en camp, les reunions públiques que van fer van estar molt bé i hi va haver moltes preguntes.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-036	1	137.200	146.400	137.200-146.400	que fossin una mena d'eleccions ja amb un objectiu més clar que anar més enllà de les reformes que s'estàvem fent,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-036	2	164.400	170.600	164.400-170.600	que avui és continuï, però, clar, nosaltres sortíem, i el síndic sempre és revivible la trucada del Begué.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-036	3	257.600	265.600	257.600-265.600	però amb un objectiu molt clar que era fer la constitució, i tots vam treballar per a la mateixa, i gràcies a això es va poder fer,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-036	4	538.000	545.000	538.000-545.000	La gent en camp, de totes maneres, tenia un criteri bastant clar del que era la Constitució,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-036	5	567.000	574.000	567.000-574.000	Però, clar, s'havia de mirar globalment i penso que mirant-ho globalment és el que realment ens ha dut aquesta pervivencia	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-036	1	368.000	376.000	368.000-376.000	"i dic ""op, i volta ens trobem, ens parlem d'això i ens proposen això"", doncs nosaltres ja hem d'anar, hem de fer la Constitució,"	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	evidentment	pa-036	1	203.600	211.200	203.600-211.200	Bueno, ens va costar fer aquest pas important, després, evidentment, entre la legislatura crítica,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	evidentment	pa-036	2	528.000	536.000	528.000-536.000	Però, evidentment, el que va fer que al 93 estiguessin tots junts, al 94 ja no estàvem tots junts.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	evidentment	pa-036	3	562.000	567.000	562.000-567.000	perquè evidentment no estàvem tots al 100% d'acord amb tots els punts de la Constitució.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	evidentment	pa-036	4	585.000	589.000	585.000-589.000	Evidentment la gent s'interessava molt el perquè d'algunes coses, el perquè de les altres,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-036	1	536.000	538.000	536.000-538.000	Llavors jo ja havia canviat totalment.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-036	1	376.000	382.000	376.000-382.000	i tots els companys en aquell moment van pensar exactament el mateix i per tant hi havia generacions diferents,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-036	2	478.600	482.600	478.600-482.600	d'aquí per tant anàvem a portar la nostra situació.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-036	1	16.400	20.000	16.400-20.000	Ens vam quedar una mica parats perquè nosaltres encara volíem anar més lluny	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-036	2	106.400	109.400	106.400-109.400	perquè realment encara estàvem amb el sistema antic,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-036	3	124.400	131.800	124.400-131.800	perquè del procés de reforma, pràcticament no em vam veure gran cosa, vam seguir aquells anys, però molt poca cosa.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-036	4	148.400	153.800	148.400-153.800	I jo tenia dubtes, perquè en aquell moment, realment, sortir-ho, m'he intentat on sortir els consellers,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-036	5	175.800	179.600	175.800-179.600	perquè la seva representació internacional la tenien ells, no la teníem nosaltres.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-036	6	235.000	243.000	235.000-243.000	gràcies a aquell moment vam poder fer una constitució, perquè el 93 va ser un equip de persones que anàvem tots a l'una,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-036	7	243.000	250.000	243.000-250.000	perquè del 93 també tornava a estar aquí, només eren dos consellers d'aquella primera legislatura que vam poder repetir,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-036	8	250.000	257.600	250.000-257.600	dels que estàvem a la majoria, a l'última majoria, perquè ni va haver dos, i aquesta vam poder repetir,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	vull dir	pa-036	1	633.000	637.000	633.000-637.000	Vull dir que era el nou reglament, el nou sistema, vivia les dues coses.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	Canillo	pa-036	1	683.000	687.000	683.000-687.000	i jo, la persona de Canillo d'Ordino, et deia una reflexió,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-036	1	400.600	405.200	400.600-405.200	les eleccions descíndic les van guanyar, l'escaldes va guanyar, el Josep Maria Béal.	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	Ordino	pa-036	1	683.000	687.000	683.000-687.000	i jo, la persona de Canillo d'Ordino, et deia una reflexió,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	Sant Julià	pa-036	1	482.600	489.000	482.600-489.000	Nosaltres, en camp, amb Sant Julià volia moltes llistes obertes, finalment ho vam perdre,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-036	1	608.000	612.000	608.000-612.000	Començant, a més a més, diferent del que havia fet tothom, sense en el comú,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-036	2	657.000	661.000	657.000-661.000	que anava més el sentit comú, que no pas la realitat dels textos escrets,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-036	3	671.000	676.000	671.000-676.000	però tenien un sentit comú que a mi m'havia engrescat moltíssim	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-036	4	679.000	683.000	679.000-683.000	que no n'hi caïvem amb aquest sentit comú que tenien,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-036	5	692.000	695.000	692.000-695.000	perquè ell ho analitza des del seu sentit comú	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
territorial	copríncep	pa-036	1	5.520	12.200	5.520-12.200	i al aquell primer any ens deia que el copríncep Mitterrand havia trobat en Dorre,	transcripcions/pa-036.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-037	1	106.040	124.040	106.040-124.040	I gairebé existim tothom, jo personalment, he passat dos o tres anys que no he pogut anar, però bueno, aquest any mateix he anat i torne bé, molt bon ambient, molt bon ambient, torne a comentar coses del que s'havia passat,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-037	2	225.640	238.080	225.640-238.080	i en aquell moment ja es parlava de que el tabac anava de cap al ball. Ja se'n parlava i jo sé que una vegada vam fer una reunió i, bueno,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-037	3	254.400	265.000	254.400-265.000	Bueno, considero que vam fer bona feina, almenys, m'ho penso, i vaig marxar allà dins d'aquesta convicció que s'havia fet bona feina,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	bueno	pa-037	4	437.240	449.000	437.240-449.000	Sí, bueno, del tot potser no, però almenys, quan el consell i el Govern ha fet una decisió, està ben presa, que costa de prendre-la, jo ho sabem,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-037	1	106.040	124.040	106.040-124.040	I gairebé existim tothom, jo personalment, he passat dos o tres anys que no he pogut anar, però bueno, aquest any mateix he anat i torne bé, molt bon ambient, molt bon ambient, torne a comentar coses del que s'havia passat,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-037	2	198.160	212.280	198.160-212.280	"sinó si el consell ja no aprovava, malament. No sé per quin motiu, em van dir ""cuenta, tu podries anar de ministre d'Hiricultura i llavors el teu lloc en tenia... mira ho sé, no me'n recordo bé com anava""."	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-037	3	246.320	254.400	246.320-254.400	"perquè a dir ""bé, més abans no el redueixin, dius que jo la pugi"", perquè ja em quedava un nivell."	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-037	4	290.960	306.600	290.960-306.600	Sí que hi va haver una miqueta de reticència, a deixar perdre dos consellers. D'alguna manera, els que hi han, almenys ara, sempre que defensen bé la parròquia,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-037	5	306.600	317.000	306.600-317.000	i els que han hagut, també, i esperem que els que vinguin, també s'havia parlat en aquell moment, en lloc de bé 28 consellers, ver ni més,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-037	1	187.040	198.160	187.040-198.160	Després, clar, quan va arribar cap al final de tot, ens van informar més, perquè a final havíem de votar que sí,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-037	2	326.240	338.840	326.240-338.840	Sí que tenim els coprínseps, i pel meu vot, que segueixin, no, per mi, estan ben vinguts són, però clar, amb el car tal com està ara,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-037	3	363.200	372.640	363.200-372.640	Clar, els quins van ser a la comissió constituent, però els altres els apollaven, i converses així, de carrera, trobant-te amb gent,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-037	4	372.640	381.120	372.640-381.120	"""Escolta, tu què et sembla? Doncs mira, i a mi em sembla això, i sí, i sí, i sí, i clar, no anava a dir-ho a la gent, no, la voteu""."	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	diguem	pa-037	1	470.520	481.280	470.520-481.280	Una cosa que em va satisfir molt, molt, va ser que vaig fer de cíndic, diguem-ho així, durant una hora o més.	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-037	1	21.240	27.320	21.240-27.320	I doncs, quan va arribar el consell constituent, ha vint arribat també amb bastant tensos,	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-037	2	372.640	381.120	372.640-381.120	"""Escolta, tu què et sembla? Doncs mira, i a mi em sembla això, i sí, i sí, i sí, i clar, no anava a dir-ho a la gent, no, la voteu""."	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-037	3	425.360	437.240	425.360-437.240	de fa molts anys en darrere, i abans d'aquestes tensions, doncs hem de mirar que s'acabin, i s'han acabat, jo crec que s'han acabat.	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-037	1	93.280	106.040	93.280-106.040	I des de llavors, encara cada any es fa el dia 2 de febrer, fem un dinar o un sopar de trobar de tot el consell constituent.	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-037	2	145.280	151.840	145.280-151.840	Jo vaig entrar aquí al consell, i llavors em va agafar el càrrec de president de la Comissió d'Hiricultura.	transcripcions/pa-037.vtt	ASR temporal; pendent d'audicio
