id_a	id_b	n_formes_compartides	formes	estat
spk-021	spk-038	9	a veure,bueno,bé,doncs,llavors,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-039	10	a nivell,a veure,bueno,bé,doncs,llavors,no?,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-040	10	a veure,bueno,bé,doncs,llavors,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-041	6	bueno,bé,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-042	12	a nivell,a veure,aleshores,bueno,bé,doncs,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-043	10	a nivell,bueno,bé,doncs,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-044	12	a nivell,a veure,bueno,bé,doncs,llavors,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-045	10	a nivell,a veure,bueno,bé,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-046	9	a nivell,bueno,bé,doncs,llavors,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-048	12	a nivell,a veure,bueno,bé,doncs,llavors,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-049	6	bueno,bé,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-050	6	bé,doncs,llavors,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-051	12	a nivell,a veure,bueno,bé,doncs,llavors,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-052	3	bueno,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-053	6	a nivell,aleshores,bueno,bé,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-054	12	a nivell,a veure,aleshores,bueno,bé,doncs,llavors,no?,o sigui,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-055	5	bé,doncs,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-057	9	a veure,aleshores,bé,doncs,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-059	6	bé,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-060	8	a veure,aleshores,bé,llavors,no?,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-024	15	Massana,Ordino,Sant Julià,bueno,bé,clar,comunals,comuns,copríncep,diguem,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-025	11	Ordino,Sant Julià,bueno,bé,clar,comú,diguem,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-026	13	Massana,Ordino,Sant Julià,a nivell,bueno,bé,clar,comú,copríncep,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-027	9	bueno,bé,clar,diguem,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-028	12	Ordino,Sant Julià,a nivell,bueno,bé,clar,comú,copríncep,doncs,evidentment,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-029	4	bé,doncs,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-030	8	bueno,bé,clar,diguem,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-031	8	bueno,bé,clar,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-032	5	bueno,clar,comunals,comú,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-033	7	Massana,bueno,bé,clar,doncs,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-034	8	bueno,bé,clar,comuns,comú,doncs,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-035	9	Sant Julià,a nivell,bueno,bé,clar,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-036	9	Ordino,Sant Julià,bé,clar,comunal,comunals,comuns,comú,doncs	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-037	11	a nivell,bueno,bé,clar,comuns,copríncep,diguem,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-038	7	bueno,bé,clar,doncs,evidentment,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-039	13	Sant Julià,a nivell,bueno,bé,clar,comuns,comú,copríncep,diguem,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-040	9	bueno,bé,clar,diguem,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-041	8	bueno,bé,clar,comú,diguem,doncs,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-042	8	a nivell,bueno,bé,clar,comú,doncs,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-043	11	Sant Julià,a nivell,bueno,bé,clar,comú,copríncep,doncs,evidentment,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-044	12	Ordino,a nivell,aviam,bueno,bé,clar,comunals,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-045	9	a nivell,bueno,bé,clar,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-046	10	a nivell,bueno,bé,clar,comuns,diguem,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-048	14	Massana,Ordino,Sant Julià,a nivell,bueno,bé,clar,comunals,copríncep,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-049	7	bueno,bé,clar,diguem,doncs,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-050	9	Ordino,Sant Julià,bé,clar,comú,diguem,doncs,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-051	11	Massana,a nivell,bueno,bé,clar,comú,diguem,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-052	3	bueno,clar,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-053	8	a nivell,aviam,bueno,bé,clar,diguem,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-054	8	a nivell,bueno,bé,clar,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-055	4	bé,doncs,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-056	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-057	10	Ordino,Sant Julià,aviam,bé,clar,comú,doncs,evidentment,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-058	4	Sant Julià,bueno,bé,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-059	6	Ordino,bé,clar,comuns,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-022	spk-060	4	bé,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-024	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-025	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-027	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-030	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-031	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-034	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-035	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-038	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-039	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-040	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-042	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-043	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-044	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-046	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-048	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-023	spk-051	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-025	12	Ordino,Sant Julià,bueno,bé,clar,diguem,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-026	18	Escaldes,Massana,Ordino,Sant Julià,a veure,bueno,bé,clar,copríncep,de fet,evidentment,no?,parròquia,per tant,perquè,veguer,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-027	12	bueno,bé,clar,diguem,doncs,evidentment,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-028	13	Escaldes,Ordino,Sant Julià,a veure,bueno,bé,clar,copríncep,doncs,evidentment,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-029	7	bé,de fet,doncs,evidentment,o sigui,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-030	11	aleshores,bueno,bé,clar,diguem,doncs,evidentment,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-031	12	a veure,aleshores,bueno,bé,clar,doncs,evidentment,no?,parròquia,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-032	5	bueno,clar,comunals,de fet,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-033	10	Massana,a veure,aleshores,bueno,bé,clar,de fet,doncs,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-034	11	Escaldes,a veure,bueno,bé,clar,comuns,doncs,evidentment,parròquia,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-035	15	Escaldes,Sant Julià,a veure,bueno,bé,clar,de fet,doncs,evidentment,no?,o sigui,parròquia,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-036	11	Escaldes,Ordino,Sant Julià,bé,clar,comunals,comuns,doncs,o sigui,parròquia,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-037	16	Escaldes,a veure,bueno,bé,clar,comuns,copríncep,coprínceps,diguem,doncs,no?,o sigui,parròquia,perquè,veguer,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-038	10	a veure,bueno,bé,clar,doncs,evidentment,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-039	16	Escaldes,Sant Julià,a veure,bueno,bé,clar,comuns,copríncep,coprínceps,diguem,doncs,no?,parròquia,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-040	13	a veure,bueno,bé,clar,de fet,diguem,doncs,evidentment,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-041	8	bueno,bé,clar,diguem,doncs,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-042	12	a veure,aleshores,bueno,bé,clar,de fet,doncs,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-043	14	Escaldes,Sant Julià,bueno,bé,clar,copríncep,coprínceps,doncs,evidentment,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-044	16	Ordino,a veure,bueno,bé,clar,comunals,de fet,doncs,evidentment,no?,o sigui,parròquia,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-045	10	a veure,bueno,bé,clar,doncs,evidentment,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-046	11	bueno,bé,clar,comuns,diguem,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-047	3	Escaldes,bé,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-048	18	Escaldes,Massana,Ordino,Sant Julià,a veure,bueno,bé,clar,comunals,copríncep,doncs,evidentment,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-049	8	bueno,bé,clar,de fet,diguem,doncs,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-050	11	Ordino,Sant Julià,bé,clar,diguem,doncs,evidentment,o sigui,parròquia,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-051	14	Massana,a veure,bueno,bé,clar,diguem,doncs,no?,o sigui,parròquia,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-052	3	bueno,clar,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-024	spk-053	9	aleshores,bueno,bé,clar,de fet,diguem,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
