id	tipus	seccio	desti	usos	decisio	motiu	volatilitat	estat_buit	doc_id	font	familia_font	llicencia	redistribucio	domini	anys	entitats	estat_revisio
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#b13	buit	Buits registrats	buits	raft-sense-oracle	incloure	8 ítems: 2 parcial, 3 resolt, 2 font_externa, 1 no-es-buit	-	-	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	-
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#c1	chunk	Vuit lleis el modifiquen, i cap des del 2014	chunks	coneixement,raft-context	incloure	b11 (343 paraules)	0.3	-	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	unreviewed
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#c2	chunk	Relacionat	chunks	coneixement,raft-context	incloure	b12 (22 paraules); nou chunk perquè c1 (343) + b12 passaria de 300; últim chunk del document, pot quedar sota 150	0.0	-	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	unreviewed
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#g1	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	-
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#g2	buit	Buits registrats	-	-	excloure	ítem ratllat amb estat resolt (la resposta ja és a la taula)	-	resolt	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	-
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#g3	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	-
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#g4	buit	Buits registrats	-	-	excloure	ítem ratllat amb estat resolt (la resposta ja és a la taula)	-	resolt	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	-
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#g5	buit	Buits registrats	-	-	excloure	ítem ratllat amb estat resolt (la resposta ja és a la taula)	-	resolt	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	-
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#g6	buit	Buits registrats	buits	raft-sense-oracle	incloure	font_externa	-	font_externa	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	-
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#g7	buit	Buits registrats	buits	raft-sense-oracle	incloure	font_externa	-	font_externa	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	-
temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio#g8	buit	Buits registrats	-	-	excloure	ítem ratllat amb estat no-es-buit (placeholder)	-	no-es-buit	temes/societat/treball/cotitzar-sense-cobrar-lajut-de-desocupacio	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2012,2011,2014,2024,2015,2026,2013,2019	La Llei	-
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#b1	cos	Com es va calcular el barem patrimonial dels ajuts socials (2014–2018)	chunks	coneixement,raft-context	incloure	cos factual	0.3	-	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	-
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#b2	cos	Del llindar de 100 punts a dues bases de càlcul	chunks	coneixement,raft-context	incloure	cos factual	0.3	-	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	-
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#b3	cos	La diferència entre la llei i el reglament del 2017	chunks	coneixement,raft-context	incloure	cos factual	0.3	-	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	-
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#b4	cos	Canvis posteriors dels reglaments	chunks	raft-context	incloure	cos factual	0.7	-	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	-
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#b5	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	-
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#c1	chunk	Com es va calcular el barem patrimonial dels ajuts socials (2014–2018) · Del llindar de 100 punts a dues bases de càlcul	chunks	coneixement,raft-context	incloure	b1+b2 (75+170 = 245 paraules)	0.3	-	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	approved
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#c2	chunk	La diferència entre la llei i el reglament del 2017	chunks	coneixement,raft-context	incloure	b3 (287 paraules); nou chunk perquè c1 (245) + b3 passaria de 300; últim chunk del document, pot quedar sota 150	0.3	-	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	approved
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#c3	chunk	Canvis posteriors dels reglaments	chunks	raft-context	incloure	b4 (76 paraules); nou chunk perquè c2 (287) + b4 passaria de 300; últim chunk del document, pot quedar sota 150	0.7	-	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	approved
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#g1	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	-
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#g2	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	-
temes/societat/treball/el-barem-patrimonial-i-els-ajuts#g3	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/societat/treball/el-barem-patrimonial-i-els-ajuts	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2014,2018,2016,2017,2019,2020	La Llei; El Decret	-
temes/societat/treball/el-consell-economic-i-social#b1	nota-treball	El fet	-	-	excloure	el subjecte és «el corpus»	-	-	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#b2	taula	Què és, i qui hi seu	chunks	coneixement,raft-context	incloure	taula de dades conservada en Markdown	0.0	-	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#b3	cos	Què fa	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#b4	nota-treball	Què fa	-	-	excloure	el subjecte és «el corpus»	-	-	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#b5	cos	Quan neix	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#b6	buit	Buits registrats	buits	raft-sense-oracle	incloure	4 ítems: 2 parcial, 2 font_externa	-	-	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#b7	related	Related	-	-	excloure	navegació interna	-	-	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#c1	chunk	Què és, i qui hi seu · Què fa · Quan neix	chunks	coneixement,raft-context	incloure	b2+b3+b5 (45+24+36 = 105 paraules); volatilitat = màxim dels blocs	0.0	-	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	unreviewed
temes/societat/treball/el-consell-economic-i-social#g1	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#g2	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#g3	buit	Buits registrats	buits	raft-sense-oracle	incloure	font_externa	-	font_externa	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-consell-economic-i-social#g4	buit	Buits registrats	buits	raft-sense-oracle	incloure	font_externa	-	font_externa	temes/societat/treball/el-consell-economic-i-social	portaljuridicandorra-llei32-2018-acciosindical	portaljuridicandorra-llei32-2018-acciosindical	text normatiu oficial, ús públic	pendent	societat	2018,2019,2026,2024	El Consell Econòmic; El Consell; El Govern	-
temes/societat/treball/el-dret-de-vaga#b1	cos	El dret de vaga i l'acció sindical	chunks	coneixement,raft-context	incloure	cos factual	0.3	-	temes/societat/treball/el-dret-de-vaga	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2026	Consell Econòmic; La Llei	-
temes/societat/treball/el-dret-de-vaga#b2	cos	Contingut del dret de vaga	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/societat/treball/el-dret-de-vaga	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2026	Consell Econòmic; La Llei	-
temes/societat/treball/el-dret-de-vaga#b3	cos	Convocatòria i preavís	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/societat/treball/el-dret-de-vaga	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2026	Consell Econòmic; La Llei	-
temes/societat/treball/el-dret-de-vaga#b4	cos	Serveis essencials	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/societat/treball/el-dret-de-vaga	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2026	Consell Econòmic; La Llei	-
temes/societat/treball/el-dret-de-vaga#b5	cos	Afiliació i representativitat sindical	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/societat/treball/el-dret-de-vaga	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2026	Consell Econòmic; La Llei	-
temes/societat/treball/el-dret-de-vaga#b6	cos	Procediment de conflicte col·lectiu	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/societat/treball/el-dret-de-vaga	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2026	Consell Econòmic; La Llei	-
temes/societat/treball/el-dret-de-vaga#b7	buit	Buits registrats	-	-	excloure	sense ítems	-	-	temes/societat/treball/el-dret-de-vaga	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2026	Consell Econòmic; La Llei	-
temes/societat/treball/el-dret-de-vaga#b8	nota-treball	Fonts	-	-	excloure	referència local a raw/; paràgraf exclòs per higiene del chunk	-	-	temes/societat/treball/el-dret-de-vaga	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2026	Consell Econòmic; La Llei	-
temes/societat/treball/el-dret-de-vaga#c1	chunk	El dret de vaga i l'acció sindical · Contingut del dret de vaga	chunks	coneixement,raft-context	incloure	b1+b2 (100+65 = 165 paraules)	0.3	-	temes/societat/treball/el-dret-de-vaga	bopa-ad	bopa-ad	condicions generals d'utilització de la informació de la seu electrònica del BOPA	si	societat	2018,2026	Consell Econòmic; La Llei	approved
